id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,Something sells this toy easily.,-3.2640338,-0.06949583,patient,patient,-3.19453797,patient
1,sells,book,easily,Something sells this book easily.,-2.9440057,-0.11244594,patient,patient,-2.8315597599999998,patient
2,sells,novel,easily,Something sells this novel easily.,-2.8542125,-0.09749503,patient,patient,-2.75671747,patient
3,sells,magazine,easily,Something sells this magazine easily.,-2.5172985,-0.14142668,patient,patient,-2.37587182,patient
4,sells,hat,easily,Something sells this hat easily.,-2.75518,-0.13911588,patient,patient,-2.6160641200000003,patient
5,sells,lotion,easily,Something sells this lotion easily.,-2.5351715,-0.13427755,patient,patient,-2.40089395,patient
6,sells,album,easily,Something sells this album easily.,-3.369393,-0.10393525,patient,patient,-3.26545775,patient
7,sells,car,easily,Something sells this car easily.,-2.3579922,-0.19981007,patient,patient,-2.15818213,patient
8,sells,suv,easily,Something sells this SUV easily.,-1.7595288,-0.33839196,patient,patient,-1.42113684,patient
9,sells,product,easily,Something sells this product easily.,-1.7407258,-0.6249899,patient,patient,-1.1157359000000002,patient
10,sells,make,easily,Something sells this make easily.,-2.8733168,-0.15884545,patient,patient,-2.71447135,patient
11,sells,item,easily,Something sells this item easily.,-2.8976688,-0.14538214,patient,patient,-2.7522866599999998,patient
12,sells,cd,easily,Something sells this CD easily.,-3.2214146,-0.09950369,patient,patient,-3.12191091,patient
13,sells,drug,easily,Something sells this drug easily.,-2.7712603,-0.13341057,patient,patient,-2.6378497299999997,patient
14,sells,snack,easily,Something sells this snack easily.,-2.5791457,-0.12162258,patient,patient,-2.4575231200000003,patient
15,sells,salesman,easily,Something sells this salesman easily.,-2.5643945,-2.993423,patient,agent,0.4290284999999998,agent
16,sells,saleswoman,easily,Something sells this saleswoman easily.,-2.4971697,-0.17932913,patient,patient,-2.31784057,patient
17,sells,businessman,easily,Something sells this businessman easily.,-1.5584807,-1.6145684,patient,agent,0.05608769999999996,patient
18,sells,businesswoman,easily,Something sells this businesswoman easily.,-3.358285,-0.1642125,patient,patient,-3.1940725,patient
